2023-11-06 01:49:05.436 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@48b0d99, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3597126f, org.springframework.security.web.context.SecurityContextPersistenceFilter@2538e84d, org.springframework.security.web.header.HeaderWriterFilter@50b64c38, org.springframework.security.web.csrf.CsrfFilter@1130f54a, org.springframework.security.web.authentication.logout.LogoutFilter@ac17ab0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@545818f2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f4301a1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d7659fd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3e357bc5, org.springframework.security.web.session.SessionManagementFilter@3334c1c4, org.springframework.security.web.access.ExceptionTranslationFilter@ee694e7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@721f36de]
2023-11-06 01:49:05.470 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:49:05.474 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:05.477 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:49:05.480 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.382 seconds (JVM running for 866.223)
2023-11-06 01:49:05.481 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:49:12.072 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 01:49:12.078 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:12.078 INFO  [Thread-87] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:49:12.080 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:12.081 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:12.138 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:49:12.138 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:49:12.357 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:49:12.358 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:12.358 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:49:12.358 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:49:12.416 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:49:12.417 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:49:12.417 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 278 ms
2023-11-06 01:49:12.508 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@639547e1, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@51bd9c56, org.springframework.security.web.context.SecurityContextPersistenceFilter@28c34813, org.springframework.security.web.header.HeaderWriterFilter@627370cd, org.springframework.security.web.csrf.CsrfFilter@102402ed, org.springframework.security.web.authentication.logout.LogoutFilter@1d76df98, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2ad93290, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4e075d39, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@378ba92c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@34c6f2a4, org.springframework.security.web.session.SessionManagementFilter@1840129c, org.springframework.security.web.access.ExceptionTranslationFilter@57b62290, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@190f922f]
2023-11-06 01:49:12.566 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:49:12.572 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:49:12.577 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:49:12.582 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.462 seconds (JVM running for 873.324)
2023-11-06 01:49:12.583 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:50:54.028 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 01:50:54.035 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:50:54.035 INFO  [Thread-91] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:50:54.037 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:50:54.038 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:50:54.097 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:50:54.097 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:50:54.388 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:50:54.389 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:50:54.389 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:50:54.389 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:50:54.441 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:50:54.442 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:50:54.443 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 344 ms
2023-11-06 01:50:54.539 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@79cab1b0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3901bb4a, org.springframework.security.web.context.SecurityContextPersistenceFilter@27cae084, org.springframework.security.web.header.HeaderWriterFilter@3a24f13b, org.springframework.security.web.csrf.CsrfFilter@798d433c, org.springframework.security.web.authentication.logout.LogoutFilter@11d7797a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@d836508, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@26c2fc64, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b727cae, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b18c767, org.springframework.security.web.session.SessionManagementFilter@344dc192, org.springframework.security.web.access.ExceptionTranslationFilter@2b854198, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7fe9b85d]
2023-11-06 01:50:54.590 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:50:54.597 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:50:54.603 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:50:54.607 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.527 seconds (JVM running for 975.35)
2023-11-06 01:50:54.608 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:51:04.291 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 01:51:04.297 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:04.297 INFO  [Thread-95] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:51:04.299 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:04.300 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:04.370 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:51:04.370 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:51:04.572 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:51:04.572 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:04.573 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:51:04.573 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:51:04.619 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:51:04.620 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:51:04.620 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 247 ms
2023-11-06 01:51:04.704 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@47cf9101, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@60a6a7ae, org.springframework.security.web.context.SecurityContextPersistenceFilter@69757785, org.springframework.security.web.header.HeaderWriterFilter@6e91e0ae, org.springframework.security.web.csrf.CsrfFilter@e2e17bc, org.springframework.security.web.authentication.logout.LogoutFilter@c10f3e5, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1ee8c39e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@78280ca8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@195d1793, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@64d08f1, org.springframework.security.web.session.SessionManagementFilter@1718012d, org.springframework.security.web.access.ExceptionTranslationFilter@5a5972b9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@16be0665]
2023-11-06 01:51:04.744 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:51:04.749 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:04.754 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:51:04.757 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.409 seconds (JVM running for 985.499)
2023-11-06 01:51:04.758 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:51:19.592 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 01:51:19.598 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:19.598 INFO  [Thread-99] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:51:19.600 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:19.600 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:19.663 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:51:19.663 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:51:19.878 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:51:19.879 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:51:19.879 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:51:19.879 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:51:19.936 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:51:19.938 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:51:19.938 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 274 ms
2023-11-06 01:51:20.021 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3bac6d3c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1ecc84df, org.springframework.security.web.context.SecurityContextPersistenceFilter@1c399949, org.springframework.security.web.header.HeaderWriterFilter@3a89aee6, org.springframework.security.web.csrf.CsrfFilter@1183617f, org.springframework.security.web.authentication.logout.LogoutFilter@e320ebb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7513226c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@63baeb5a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@14339755, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f31d884, org.springframework.security.web.session.SessionManagementFilter@16bb8a78, org.springframework.security.web.access.ExceptionTranslationFilter@7950c599, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@63524bc1]
